   Log,     Log  ,    Log  , Remote, Op Type:,  AirCon,  AirCon,Compresr,Compresr,Compresr,Compresr,Compresr,Compresr,Compresr,    EEV,   EEV,    'C,    'C,    'C,    'C,    'C,    'C,    'C,  Thermal,  OU Fan,  OU Fan,  OU Fan,RemotFan,  IUFan,  IU Fan,4Way,ACIT Ver.,ACIT Ver.,Thm. Cut,Thm. Cut,Tc Protect,Te Protect,Td Protect,CurProtct,HeatSink,OutTemp,SuctProtc,VoltProtc,DewProt.,SleepLimt,  Defrost,TotalTime,     'C,Model,     'C,Voltage,Voltage, Current, Current,   Error,   Error,   Error,   Error
     No,    Date,   Time,Command,USB?Play,SubMode,MainMode,Op Mode,TargtStep,MaxStep,MinStep,FinalStep,FinalFreq, RealFreq, CycleM,  Pulse,  IU Air,RemotSet, IU Pipe,Discharge, OU Pipe,OU Air,   error,    Cut,TargtStep,TargtRpm,RealRpm, TargtStep,TargtStep,TargtFreq, Valve, Time,    Date,Slow Tmr,Fast Tmr,  MaxStep, MaxStep,MaxStep,MaxStep,MaxStep,MaxStep,MaxStep,MaxStep,MaxStep,MaxStep,ActiveAlg,Heating,Target  Td, Name,HeatSink,  Input , DCLink,OU Input ,Compressor, OU PFC,OUGenerl,OU Comp,     IU
509,8.6.2015,17:11:16,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
510,8.6.2015,17:11:18,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
511,8.6.2015,17:11:20,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
512,8.6.2015,17:11:22,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
513,8.6.2015,17:11:24,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
514,8.6.2015,17:11:26,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
515,8.6.2015,17:11:28,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
516,8.6.2015,17:11:30,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
517,8.6.2015,17:11:32,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
518,8.6.2015,17:11:34,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
519,8.6.2015,17:11:36,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
520,8.6.2015,17:11:38,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
521,8.6.2015,17:11:40,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
522,8.6.2015,17:11:42,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
523,8.6.2015,17:11:44,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
524,8.6.2015,17:11:46,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
525,8.6.2015,17:11:48,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
526,8.6.2015,17:11:50,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
527,8.6.2015,17:11:52,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
528,8.6.2015,17:11:54,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
529,8.6.2015,17:11:56,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
530,8.6.2015,17:11:58,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
531,8.6.2015,17:12:00,Cooling,Play Norm,CYCLE-,COOLING,Start 1.2,3,10,2,3,39,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,113,SB Reference  , 45.0,230,0,12,0,0,0,0,0
532,8.6.2015,17:12:02,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
533,8.6.2015,17:12:04,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
534,8.6.2015,17:12:06,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
535,8.6.2015,17:12:08,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
536,8.6.2015,17:12:10,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 1.6,113, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
537,8.6.2015,17:12:12,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
538,8.6.2015,17:12:14,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
539,8.6.2015,17:12:16,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
540,8.6.2015,17:12:18,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
541,8.6.2015,17:12:20,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
542,8.6.2015,17:12:22,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
543,8.6.2015,17:12:24,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
544,8.6.2015,17:12:26,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
545,8.6.2015,17:12:28,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
546,8.6.2015,17:12:30,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
547,8.6.2015,17:12:32,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
548,8.6.2015,17:12:34,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
549,8.6.2015,17:12:36,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
550,8.6.2015,17:12:38,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
551,8.6.2015,17:12:40,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
552,8.6.2015,17:12:42,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
553,8.6.2015,17:12:44,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
554,8.6.2015,17:12:46,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
555,8.6.2015,17:12:48,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
556,8.6.2015,17:12:50,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
557,8.6.2015,17:12:52,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
558,8.6.2015,17:12:54,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
559,8.6.2015,17:12:56,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
560,8.6.2015,17:12:58,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
561,8.6.2015,17:13:00,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
562,8.6.2015,17:13:02,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
563,8.6.2015,17:13:04,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
564,8.6.2015,17:13:06,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
565,8.6.2015,17:13:08,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
566,8.6.2015,17:13:10,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
567,8.6.2015,17:13:12,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
568,8.6.2015,17:13:14,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
569,8.6.2015,17:13:16,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
570,8.6.2015,17:13:18,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
571,8.6.2015,17:13:20,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
572,8.6.2015,17:13:22,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
573,8.6.2015,17:13:24,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
574,8.6.2015,17:13:26,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
575,8.6.2015,17:13:28,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
576,8.6.2015,17:13:30,Cooling,Play Norm,CYCLE-,COOLING,Start 2,5,10,2,5,49,0,Start 2.1,131, 23.8, 22.0, 16.2, 78.6, 28.7, 25.0, 2.3,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,180,10,12,12,12,12,12,10,12,12,12,12,  ,0,131,SB Reference  , 45.0,230,0,12,0,0,0,0,0
